run_id,scenario_id,t,x,y,theta,v,omega,e_line,line_loss_flag,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,obstacle_flag,fault_flag,u_L,u_R,sat_flag_L,sat_flag_R,safety_violation,notes
Team05_S1_iter14,S1,1.410,0.3423,0.0744,-0.3790,0.2612,3.8435,0.0772,0,0.0000,0.0000,0.0051,0.1634,0.5999,0,0,-0.0345,0.6745,0,0,0,
Team05_S1_iter14,S1,1.420,0.3447,0.0811,-0.3673,0.2615,2.0604,0.0744,0,0.0208,0.0380,0.0101,0.2015,0.7072,0,0,0.1386,0.5014,0,0,0,
Team05_S1_iter14,S1,1.430,0.3471,0.0872,-0.4336,0.2569,-6.2738,0.0811,0,0.0000,0.0098,0.0376,0.1426,0.5320,0,0,0.9075,-0.2675,0,0,0,
Team05_S1_iter14,S1,1.440,0.3493,0.0928,-0.4920,0.2465,-5.6211,0.0872,0,0.0000,0.0128,0.0000,0.0752,0.3756,0,0,0.8540,-0.2140,0,0,0,
Team05_S1_iter14,S1,1.450,0.3516,0.0887,-0.5529,0.2552,-5.4372,0.0928,0,0.0000,0.0000,0.0000,0.0172,0.2246,0,0,0.8304,-0.1904,0,0,0,
Team05_S1_iter14,S1,1.460,0.3538,0.0771,-0.5044,0.2567,2.9595,0.0887,0,0.0123,0.0221,0.0000,0.0521,0.2960,0,0,0.0436,0.5964,0,0,0,
Team05_S1_iter14,S1,1.470,0.3556,0.0790,-0.4228,0.2078,8.4944,0.0771,0,0.0000,0.0000,0.0040,0.1512,0.6128,0,0,-0.5667,1.0000,0,1,0,
Team05_S1_iter14,S1,1.480,0.3579,0.0796,-0.4539,0.2507,-2.0374,0.0790,0,0.0044,0.0000,0.0136,0.1181,0.5861,0,0,0.5216,0.1184,0,0,0,
Team05_S1_iter14,S1,1.490,0.3602,0.0820,-0.4696,0.2548,-1.0172,0.0796,0,0.0082,0.0000,0.0273,0.1475,0.5457,0,0,0.4202,0.2198,0,0,0,
Team05_S1_iter14,S1,1.500,0.3624,0.0809,-0.5091,0.2554,-2.5587,0.0820,0,0.0000,0.0092,0.0000,0.0916,0.5037,0,0,0.5609,0.0791,0,0,0,
Team05_S1_iter14,S1,1.510,0.3647,0.0702,-0.5049,0.2563,0.5013,0.0809,0,0.0000,0.0094,0.0112,0.1284,0.4801,0,0,0.2754,0.3646,0,0,0,
Team05_S1_iter14,S1,1.520,0.3665,0.0740,-0.4303,0.2043,7.9810,0.0702,0,0.0057,0.0145,0.0355,0.2837,0.7908,0,0,-0.4946,1.0000,0,1,0,
Team05_S1_iter14,S1,1.530,0.3688,0.0671,-0.4564,0.2604,-3.7788,0.0740,0,0.0000,0.0000,0.0771,0.2193,0.7042,0,0,0.6692,-0.0292,0,0,0,
Team05_S1_iter14,S1,1.540,0.3713,0.0614,-0.4202,0.2784,5.5986,0.0671,0,0.0000,0.0000,0.0693,0.3749,0.8067,0,0,-0.1867,0.8267,0,0,0,
Team05_S1_iter14,S1,1.550,0.3738,0.0564,-0.3877,0.2703,4.6768,0.0614,0,0.0000,0.0399,0.0884,0.5092,0.9626,0,0,-0.1048,0.7448,0,0,0,
Team05_S1_iter14,S1,1.560,0.3762,0.0564,-0.3434,0.2620,3.9458,0.0564,0,0.0000,0.0537,0.1862,0.6191,1.0000,0,0,-0.0433,0.6833,0,0,0,
Team05_S1_iter14,S1,1.570,0.3786,0.0580,-0.3456,0.2558,-0.3352,0.0564,0,0.0000,0.0097,0.2041,0.6295,0.9889,0,0,0.3534,0.2866,0,0,0,
Team05_S1_iter14,S1,1.580,0.3810,0.0550,-0.3686,0.2542,-1.7254,0.0580,0,0.0570,0.0232,0.1448,0.5728,0.9669,0,0,0.4861,0.1539,0,0,0,
Team05_S1_iter14,S1,1.590,0.3835,0.0586,-0.3474,0.2610,2.2990,0.0550,0,0.0000,0.0154,0.1918,0.6533,0.9849,0,0,0.1141,0.5259,0,0,0,
Team05_S1_iter14,S1,1.600,0.3859,0.0523,-0.3880,0.2542,-3.4141,0.0586,0,0.0062,0.0000,0.2088,0.5794,0.9613,0,0,0.6423,-0.0023,0,0,0,
Team05_S1_iter14,S1,1.610,0.3882,0.0472,-0.3308,0.2540,5.0395,0.0523,0,0.0000,0.0110,0.2294,0.7347,0.3037,0,0,-0.1542,0.7942,0,0,0,
Team05_S1_iter14,S1,1.620,0.3907,0.0491,-0.2731,0.2674,4.1676,0.0472,0,0.0088,0.0745,0.3480,0.8622,0.7589,0,0,-0.0586,0.6986,0,0,0,
Team05_S1_iter14,S1,1.630,0.3932,0.0472,-0.2869,0.2562,-1.8940,0.0491,0,0.0000,0.0599,0.3119,0.8150,0.6234,0,0,0.4970,0.1430,0,0,0,
Team05_S1_iter14,S1,1.640,0.3957,0.0472,-0.2862,0.2565,1.3577,0.0472,0,0.0025,0.0855,0.3749,0.8793,0.7620,0,0,0.1944,0.4456,0,0,0,
Team05_S1_iter14,S1,1.650,0.3981,0.0404,-0.2765,0.2564,-0.3690,0.0472,0,0.0005,0.0527,0.3539,0.8932,0.7852,0,0,0.3500,0.2900,0,0,0,
Team05_S1_iter14,S1,1.660,0.4008,0.0396,-0.2236,0.2817,5.7624,0.0404,0,0.0000,0.1270,0.5032,0.9941,0.9768,0,0,-0.1998,0.8398,0,0,0,
Team05_S1_iter14,S1,1.670,0.4033,0.0379,-0.2063,0.2569,0.4705,0.0396,0,0.0000,0.1314,0.5585,0.9843,1.0000,0,0,0.2846,0.3554,0,0,0,
Team05_S1_iter14,S1,1.680,0.4059,0.0458,-0.1927,0.2595,1.3877,0.0379,0,0.0000,0.1862,0.6226,0.9910,0.9563,0,0,0.2011,0.4389,0,0,0,
Team05_S1_iter14,S1,1.690,0.4083,0.0539,-0.2570,0.2468,-7.0306,0.0458,0,0.0000,0.0740,0.4340,0.9067,0.8418,0,0,0.9846,-0.3446,0,0,0,
Team05_S1_iter14,S1,1.700,0.4108,0.0562,-0.3287,0.2561,-7.2394,0.0539,0,0.0159,0.0000,0.2074,0.7022,0.1669,0,0,0.9986,-0.3586,1,0,0,
Team05_S1_iter14,S1,1.710,0.4132,0.0645,-0.3636,0.2540,-2.2584,0.0562,0,0.0071,0.0656,0.1611,0.6078,0.9667,0,0,0.5354,0.1046,0,0,0,
Team05_S1_iter14,S1,1.720,0.4155,0.0689,-0.4477,0.2452,-7.4030,0.0645,0,0.0342,0.0000,0.0837,0.4251,0.9207,0,0,1.0000,-0.3877,1,0,0,
Team05_S1_iter14,S1,1.730,0.4176,0.0691,-0.4867,0.2417,-3.9697,0.0689,0,0.0042,0.0094,0.0918,0.3246,0.8029,0,0,0.7068,-0.0668,0,0,0,
Team05_S1_iter14,S1,1.740,0.4199,0.0652,-0.4989,0.2547,-0.5986,0.0691,0,0.0085,0.0177,0.0414,0.2804,0.7902,0,0,0.3845,0.2555,0,0,0,
Team05_S1_iter14,S1,1.750,0.4221,0.0602,-0.4826,0.2552,2.9437,0.0652,0,0.0000,0.0000,0.0602,0.3899,0.9339,0,0,0.0428,0.5972,0,0,0,
Team05_S1_iter14,S1,1.760,0.4245,0.0646,-0.4334,0.2687,4.0050,0.0602,0,0.0085,0.0012,0.1228,0.5145,1.0000,0,0,-0.0413,0.6813,0,0,0,
Team05_S1_iter14,S1,1.770,0.4267,0.0643,-0.4843,0.2442,-4.0267,0.0646,0,0.0000,0.0080,0.0889,0.3909,0.8812,0,0,0.7095,-0.0695,0,0,0,
Team05_S1_iter14,S1,1.780,0.4290,0.0610,-0.4953,0.2559,-0.1052,0.0643,0,0.0061,0.0000,0.0983,0.4380,0.9263,0,0,0.3331,0.3069,0,0,0,
Team05_S1_iter14,S1,1.790,0.4313,0.0574,-0.4661,0.2556,2.3801,0.0610,0,0.0000,0.0409,0.0946,0.5146,0.9273,0,0,0.0961,0.5439,0,0,0,
Team05_S1_iter14,S1,1.800,0.4337,0.0534,-0.4370,0.2686,2.9429,0.0574,0,0.0000,0.0192,0.1530,0.6221,0.9668,0,0,0.0636,0.5764,0,0,0,
Team05_S1_iter14,S1,1.810,0.4361,0.0503,-0.4060,0.2663,3.2363,0.0534,0,0.0122,0.0313,0.2173,0.6765,0.1682,0,0,0.0308,0.6092,0,0,0,
Team05_S1_iter14,S1,1.820,0.4385,0.0456,-0.3802,0.2614,2.4346,0.0503,0,0.0237,0.0637,0.2889,0.7868,0.5367,0,0,0.1015,0.5385,0,0,0,
Team05_S1_iter14,S1,1.830,0.4409,0.0438,-0.3429,0.2655,3.8023,0.0456,0,0.0000,0.0471,0.3867,0.8762,0.8722,0,0,-0.0254,0.6654,0,0,0,
Team05_S1_iter14,S1,1.840,0.4434,0.0381,-0.3224,0.2573,1.2856,0.0438,0,0.0147,0.0997,0.4427,0.9636,0.9097,0,0,0.2040,0.4360,0,0,0,
Team05_S1_iter14,S1,1.850,0.4457,0.0331,-0.2914,0.2488,4.6093,0.0381,0,0.0000,0.1529,0.5819,0.9672,0.9439,0,0,-0.1187,0.7587,0,0,0,
Team05_S1_iter14,S1,1.860,0.4482,0.0396,-0.2427,0.2597,4.1055,0.0331,0,0.0289,0.2199,0.6914,0.2604,0.7801,0,0,-0.0610,0.7010,0,0,0,
Team05_S1_iter14,S1,1.870,0.4505,0.0390,-0.3101,0.2375,-5.6656,0.0396,0,0.0495,0.1508,0.5496,0.9675,0.9962,0,0,0.8644,-0.2244,0,0,0,
Team05_S1_iter14,S1,1.880,0.4530,0.0364,-0.3156,0.2579,0.4814,0.0390,0,0.0161,0.1289,0.5580,0.9526,1.0000,0,0,0.2977,0.3423,0,0,0,
Team05_S1_iter14,S1,1.890,0.4554,0.0253,-0.3000,0.2556,1.9493,0.0364,0,0.0016,0.1631,0.6195,1.0000,0.9556,0,0,0.1364,0.5036,0,0,0,
Team05_S1_iter14,S1,1.900,0.4572,0.0255,-0.2199,0.1879,8.3232,0.0253,0,0.0765,0.3681,0.8757,0.8819,0.0651,0,0,-0.5537,1.0000,0,1,0,
Team05_S1_iter14,S1,1.910,0.4597,0.0305,-0.2053,0.2555,-0.2096,0.0255,0,0.0986,0.3192,0.8508,0.8554,0.0752,0,0,0.3482,0.2918,0,0,0,
Team05_S1_iter14,S1,1.920,0.4622,0.0259,-0.2402,0.2530,-4.4226,0.0305,0,0.0294,0.3060,0.7931,0.5054,0.5452,0,0,0.7375,-0.0975,0,0,0,
Team05_S1_iter14,S1,1.930,0.4647,0.0207,-0.1986,0.2591,3.7820,0.0259,0,0.0892,0.3968,0.8751,0.8178,0.0931,0,0,-0.0311,0.6711,0,0,0,
Team05_S1_iter14,S1,1.940,0.4672,0.0173,-0.1580,0.2585,4.2956,0.0207,0,0.1446,0.4767,0.9268,1.0000,0.9778,0,0,-0.0802,0.7202,0,0,0,
Team05_S1_iter14,S1,1.950,0.4698,0.0220,-0.1225,0.2607,2.8723,0.0173,0,0.1854,0.5968,0.9834,0.9851,0.9065,0,0,0.0578,0.5822,0,0,0,
Team05_S1_iter14,S1,1.960,0.4723,0.0212,-0.1655,0.2580,-4.1882,0.0220,0,0.1195,0.4514,0.9285,0.9904,0.9937,0,0,0.7106,-0.0706,0,0,0,
Team05_S1_iter14,S1,1.970,0.4749,0.0170,-0.1569,0.2570,0.6332,0.0212,0,0.1611,0.5022,0.9888,1.0000,0.9403,0,0,0.2678,0.3722,0,0,0,
Team05_S1_iter14,S1,1.980,0.4774,0.0207,-0.1244,0.2575,3.5007,0.0170,0,0.1778,0.6277,1.0000,0.9673,0.9035,0,0,-0.0064,0.6464,0,0,0,
Team05_S1_iter14,S1,1.990,0.4799,0.0274,-0.1584,0.2531,-3.2005,0.0207,0,0.1275,0.5182,0.9695,0.9993,1.0000,0,0,0.6239,0.0161,0,0,0,
Team05_S1_iter14,S1,2.000,0.4824,0.0248,-0.2172,0.2483,-5.8578,0.0274,0,0.0666,0.3551,0.8546,0.7569,0.2787,0,0,0.8747,-0.2347,0,0,0,
Team05_S1_iter14,S1,2.010,0.4849,0.0234,-0.2009,0.2617,2.2065,0.0248,0,0.0840,0.3919,0.9425,0.8940,1.0000,0,0,0.1246,0.5154,0,0,0,
Team05_S1_iter14,S1,2.020,0.4875,0.0190,-0.2070,0.2570,1.0134,0.0234,0,0.1082,0.4265,0.9176,0.9388,0.9959,0,0,0.2292,0.4108,0,0,0,
Team05_S1_iter14,S1,2.030,0.4901,0.0147,-0.1728,0.2685,3.8221,0.0190,0,0.1428,0.5893,0.9943,1.0000,0.9841,0,0,-0.0237,0.6637,0,0,0,
Team05_S1_iter14,S1,2.040,0.4926,0.0147,-0.1488,0.2530,3.5223,0.0147,0,0.1979,0.6809,0.0386,0.8817,0.8886,0,0,-0.0138,0.6538,0,0,0,
Team05_S1_iter14,S1,2.050,0.4951,0.0164,-0.1560,0.2559,-0.0725,0.0147,0,0.2036,0.6694,0.0407,0.8536,0.9088,0,0,0.3305,0.3095,0,0,0,
Team05_S1_iter14,S1,2.060,0.4976,0.0122,-0.1599,0.2529,-1.4688,0.0164,0,0.1727,0.6248,1.0000,0.9685,0.9339,0,0,0.4663,0.1737,0,0,0,
Team05_S1_iter14,S1,2.070,0.5002,0.0113,-0.1186,0.2652,3.6586,0.0122,0,0.2743,0.7415,0.3591,0.7151,0.8917,0,0,-0.0119,0.6519,0,0,0,
Team05_S1_iter14,S1,2.080,0.5028,0.0164,-0.1256,0.2573,0.7570,0.0113,0,0.2401,0.7474,0.4100,0.6553,0.8395,0,0,0.2571,0.3829,0,0,0,
Team05_S1_iter14,S1,2.090,0.5053,0.0219,-0.1861,0.2532,-4.4113,0.0164,0,0.1612,0.6390,1.0000,0.9637,0.9226,0,0,0.7363,-0.0963,0,0,0,
Team05_S1_iter14,S1,2.100,0.5078,0.0176,-0.2616,0.2552,-4.7882,0.0219,0,0.1160,0.4829,0.9435,0.9758,1.0000,0,0,0.7696,-0.1296,0,0,0,
Team05_S1_iter14,S1,2.110,0.5103,0.0179,-0.2334,0.2617,3.6414,0.0176,0,0.1600,0.5883,0.9623,0.9472,0.9577,0,0,-0.0145,0.6545,0,0,0,
Team05_S1_iter14,S1,2.120,0.5128,0.0119,-0.2315,0.2555,-0.2950,0.0179,0,0.1592,0.5741,0.9692,0.9948,0.9513,0,0,0.3543,0.2857,0,0,0,
Team05_S1_iter14,S1,2.130,0.5154,0.0096,-0.1679,0.2678,5.1326,0.0119,0,0.2699,0.7834,0.3614,0.7110,0.8462,0,0,-0.1511,0.7911,0,0,0,
Team05_S1_iter14,S1,2.140,0.5180,0.0024,-0.1357,0.2567,1.9104,0.0096,0,0.2786,0.8395,0.5944,0.5286,0.8094,0,0,0.1424,0.4976,0,0,0,
Team05_S1_iter14,S1,2.150,0.5207,0.0020,-0.0748,0.2802,6.2894,0.0024,0,0.5002,0.9453,0.9532,0.9899,0.6096,0,0,-0.2522,0.8922,0,0,0,
Team05_S1_iter14,S1,2.160,0.5233,-0.0025,-0.0567,0.2557,0.3367,0.0020,0,0.4630,0.9912,0.9906,0.9572,0.5688,0,0,0.2843,0.3557,0,0,0,
Team05_S1_iter14,S1,2.170,0.5260,0.0001,-0.0103,0.2678,3.9795,-0.0025,0,0.6130,1.0000,0.9892,0.9502,0.5048,0,0,-0.0399,0.6799,0,0,0,
Team05_S1_iter14,S1,2.180,0.5285,-0.0038,-0.0223,0.2555,-2.2583,0.0001,0,0.5237,0.9869,1.0000,0.9805,0.5444,0,0,0.5327,0.1073,0,0,0,
Team05_S1_iter14,S1,2.190,0.5311,-0.0063,0.0239,0.2609,3.4882,-0.0038,0,0.6531,0.9805,0.9284,0.9534,0.4419,0,0,-0.0009,0.6409,0,0,0,
Team05_S1_iter14,S1,2.200,0.5336,-0.0071,0.0398,0.2515,2.0122,-0.0063,0,0.7151,0.1458,0.8214,0.8626,0.3733,0,0,0.1221,0.5179,0,0,0,
Team05_S1_iter14,S1,2.210,0.5362,-0.0116,0.0371,0.2574,0.8084,-0.0071,0,0.7181,0.2939,0.7923,0.8649,0.3714,0,0,0.2522,0.3878,0,0,0,
Team05_S1_iter14,S1,2.220,0.5389,0.0009,0.0866,0.2656,4.0699,-0.0116,0,0.8512,0.6926,0.4141,0.7855,0.2794,0,0,-0.0512,0.6912,0,0,0,
Team05_S1_iter14,S1,2.230,0.5401,-0.0021,-0.0256,0.1230,-8.9588,0.0009,0,0.5479,0.9291,1.0000,0.9831,0.5674,0,0,1.0000,-0.6818,1,0,0,
Team05_S1_iter14,S1,2.240,0.5427,-0.0041,-0.0219,0.2654,2.7406,-0.0021,0,0.5852,0.9413,0.9600,0.9407,0.4708,0,0,0.0784,0.5616,0,0,0,
Team05_S1_iter14,S1,2.250,0.5453,-0.0070,-0.0043,0.2591,1.8429,-0.0041,0,0.6669,1.0000,0.9296,0.9151,0.4274,0,0,0.1545,0.4855,0,0,0,
Team05_S1_iter14,S1,2.260,0.5479,-0.0031,0.0227,0.2610,2.5879,-0.0070,0,0.7368,0.2406,0.7914,0.8750,0.3702,0,0,0.0858,0.5542,0,0,0,
Team05_S1_iter14,S1,2.270,0.5504,-0.0037,-0.0173,0.2504,-3.2259,-0.0031,0,0.6260,0.9775,0.9346,0.9542,0.4292,0,0,0.6296,0.0104,0,0,0,
Team05_S1_iter14,S1,2.280,0.5530,-0.0036,-0.0149,0.2560,0.5514,-0.0037,0,0.6271,1.0000,0.9616,0.9548,0.3974,0,0,0.2684,0.3716,0,0,0,
Team05_S1_iter14,S1,2.290,0.5556,0.0033,-0.0373,0.2561,-0.1411,-0.0036,0,0.6187,1.0000,0.9361,0.9384,0.4445,0,0,0.3305,0.3095,0,0,0,
Team05_S1_iter14,S1,2.300,0.5579,0.0076,-0.0957,0.2314,-5.6908,0.0033,0,0.4270,0.9450,0.9786,1.0000,0.6330,0,0,0.8708,-0.2308,0,0,0,
Team05_S1_iter14,S1,2.310,0.5603,0.0073,-0.1384,0.2393,-3.5224,0.0076,0,0.3608,0.8500,0.7472,0.2975,0.7089,0,0,0.6693,-0.0293,0,0,0,
Team05_S1_iter14,S1,2.320,0.5628,0.0152,-0.1352,0.2564,0.2820,0.0073,0,0.3662,0.8500,0.7868,0.2727,0.7017,0,0,0.3004,0.3396,0,0,0,
Team05_S1_iter14,S1,2.330,0.5652,0.0065,-0.1996,0.2454,-6.7690,0.0152,0,0.1595,0.6358,1.0000,0.8925,0.9387,0,0,0.9611,-0.3211,0,0,0,
Team05_S1_iter14,S1,2.340,0.5680,-0.0071,-0.1164,0.2787,7.4797,0.0065,0,0.3710,0.8582,0.7806,0.2061,0.7133,0,0,-0.3704,1.0000,0,1,0,
Team05_S1_iter14,S1,2.350,0.5691,-0.0078,-0.0051,0.1103,9.4674,-0.0071,0,0.7493,0.2718,0.7824,0.8456,0.3749,0,0,-0.7688,1.0000,0,1,0,
Team05_S1_iter14,S1,2.360,0.5716,-0.0015,0.0022,0.2574,0.7786,-0.0078,0,0.7514,0.3199,0.7345,0.8877,0.3508,0,0,0.2553,0.3847,0,0,0,
Team05_S1_iter14,S1,2.370,0.5741,0.0039,-0.0480,0.2445,-5.3147,-0.0015,0,0.5786,0.9945,0.9720,0.9643,0.4959,0,0,0.8272,-0.1872,0,0,0,
Team05_S1_iter14,S1,2.380,0.5765,0.0022,-0.0780,0.2462,-4.4519,0.0039,0,0.4399,0.9489,0.8934,0.9826,0.5964,0,0,0.7465,-0.1065,0,0,0,
Team05_S1_iter14,S1,2.390,0.5791,0.0042,-0.0485,0.2584,1.4316,0.0022,0,0.4696,0.9526,0.9722,0.9823,0.5997,0,0,0.1933,0.4467,0,0,0,
Team05_S1_iter14,S1,2.400,0.5817,0.0094,-0.0767,0.2554,-1.6909,0.0042,0,0.4541,0.8903,0.9435,1.0000,0.6781,0,0,0.4800,0.1600,0,0,0,
Team05_S1_iter14,S1,2.410,0.5842,0.0186,-0.1300,0.2549,-4.4889,0.0094,0,0.3042,0.8046,0.6181,0.5133,0.7908,0,0,0.7418,-0.1018,0,0,0,
Team05_S1_iter14,S1,2.420,0.5862,0.0170,-0.2296,0.2061,-7.4660,0.0186,0,0.1590,0.5767,0.9960,0.9563,0.9411,0,0,1.0000,-0.4235,1,0,0,
Team05_S1_iter14,S1,2.430,0.5888,0.0196,-0.2398,0.2585,1.3002,0.0170,0,0.1633,0.6344,1.0000,0.9809,0.9304,0,0,0.2066,0.4334,0,0,0,
Team05_S1_iter14,S1,2.440,0.5912,0.0214,-0.2599,0.2524,-2.2838,0.0196,0,0.1322,0.5499,0.9785,1.0000,0.9747,0,0,0.5406,0.0994,0,0,0,
Team05_S1_iter14,S1,2.450,0.5937,0.0257,-0.2793,0.2562,-1.6578,0.0214,0,0.1160,0.5281,0.9858,0.9838,0.9627,0,0,0.4748,0.1652,0,0,0,
Team05_S1_iter14,S1,2.460,0.5961,0.0243,-0.3065,0.2516,-3.7809,0.0257,0,0.0640,0.3946,0.8834,0.8636,0.0987,0,0,0.6794,-0.0394,0,0,0,
Team05_S1_iter14,S1,2.470,0.5986,0.0254,-0.2822,0.2569,1.0561,0.0243,0,0.0793,0.4128,0.9297,0.9115,1.0000,0,0,0.2246,0.4154,0,0,0,
Team05_S1_iter14,S1,2.480,0.6010,0.0225,-0.3107,0.2540,-0.9620,0.0254,0,0.0586,0.4166,0.9037,0.8783,0.0322,0,0,0.4187,0.2213,0,0,0,
Team05_S1_iter14,S1,2.490,0.6035,0.0166,-0.2687,0.2602,2.3679,0.0225,0,0.1149,0.4921,0.9923,0.9754,0.9964,0,0,0.1058,0.5342,0,0,0,
Team05_S1_iter14,S1,2.500,0.6061,0.0224,-0.2188,0.2705,5.0806,0.0166,0,0.1516,0.6137,0.9770,0.9922,0.9339,0,0,-0.1436,0.7836,0,0,0,
Team05_S1_iter14,S1,2.510,0.6086,0.0227,-0.2557,0.2593,-5.1018,0.0224,0,0.0674,0.4859,0.9634,0.9868,0.9971,0,0,0.7955,-0.1555,0,0,0,
Team05_S1_iter14,S1,2.520,0.6111,0.0251,-0.2572,0.2553,-0.2748,0.0227,0,0.0740,0.4674,0.8883,0.9473,0.9682,0,0,0.3554,0.2846,0,0,0,
Team05_S1_iter14,S1,2.530,0.6135,0.0230,-0.2798,0.2517,-2.1258,0.0251,0,0.0806,0.3903,0.8881,0.8496,0.0284,0,0,0.5277,0.1123,0,0,0,
Team05_S1_iter14,S1,2.540,0.6160,0.0225,-0.2833,0.2563,1.5909,0.0230,0,0.1092,0.4813,0.9508,0.9378,1.0000,0,0,0.1718,0.4682,0,0,0,
Team05_S1_iter14,S1,2.550,0.6184,0.0205,-0.2775,0.2565,0.3816,0.0225,0,0.1132,0.4584,0.9503,0.9586,0.9750,0,0,0.2898,0.3502,0,0,0,
Team05_S1_iter14,S1,2.560,0.6209,0.0166,-0.2493,0.2602,1.6966,0.0205,0,0.1367,0.4893,0.9657,0.9967,0.9956,0,0,0.1718,0.4682,0,0,0,
Team05_S1_iter14,S1,2.570,0.6234,0.0107,-0.2164,0.2581,3.2681,0.0166,0,0.1713,0.5983,1.0000,0.9441,0.9235,0,0,0.0164,0.6236,0,0,0,
Team05_S1_iter14,S1,2.580,0.6259,0.0153,-0.1700,0.2506,4.8565,0.0107,0,0.2840,0.7827,0.4948,0.5907,0.8022,0,0,-0.1400,0.7800,0,0,0,
Team05_S1_iter14,S1,2.590,0.6283,0.0042,-0.2037,0.2461,-3.9009,0.0153,0,0.1810,0.6890,0.9861,0.9299,0.8941,0,0,0.6962,-0.0562,0,0,0,
Team05_S1_iter14,S1,2.600,0.6300,0.0053,-0.1087,0.1710,8.3708,0.0042,0,0.4543,0.9156,0.9023,0.9902,0.6702,0,0,-0.5702,1.0000,0,1,0,
Team05_S1_iter14,S1,2.610,0.6325,0.0041,-0.1217,0.2554,-0.9312,0.0053,0,0.3816,0.8879,0.8480,0.0000,0.6862,0,0,0.4102,0.2298,0,0,0,
Team05_S1_iter14,S1,2.620,0.6351,0.0143,-0.1052,0.2561,1.0089,0.0041,0,0.4374,0.9152,0.9090,0.9883,0.5985,0,0,0.2260,0.4140,0,0,0,
Team05_S1_iter14,S1,2.630,0.6370,0.0098,-0.1814,0.1970,-8.0663,0.0143,0,0.1808,0.7275,0.0753,0.8508,0.9029,0,0,1.0000,-0.5112,1,0,0,
Team05_S1_iter14,S1,2.640,0.6396,0.0162,-0.1486,0.2590,3.8596,0.0098,0,0.3055,0.7933,0.5367,0.5284,0.8233,0,0,-0.0385,0.6785,0,0,0,
Team05_S1_iter14,S1,2.650,0.6421,0.0111,-0.2028,0.2599,-5.6389,0.0162,0,0.1608,0.6559,1.0000,0.9395,0.9282,0,0,0.8457,-0.2057,0,0,0,
Team05_S1_iter14,S1,2.660,0.6448,0.0146,-0.1605,0.2726,4.5059,0.0111,0,0.2573,0.7823,0.4848,0.6321,0.8115,0,0,-0.0859,0.7259,0,0,0,
Team05_S1_iter14,S1,2.670,0.6474,0.0129,-0.1888,0.2582,-3.1371,0.0146,0,0.2063,0.6768,0.0567,0.8683,0.8908,0,0,0.6111,0.0289,0,0,0,
Team05_S1_iter14,S1,2.680,0.6499,0.0178,-0.1745,0.2569,1.3644,0.0129,0,0.2440,0.7378,0.2289,0.7881,0.8240,0,0,0.1950,0.4450,0,0,0,
Team05_S1_iter14,S1,2.690,0.6523,0.0219,-0.2210,0.2447,-4.1455,0.0178,0,0.1661,0.6169,0.9865,0.9769,0.9531,0,0,0.7198,-0.0798,0,0,0,
Team05_S1_iter14,S1,2.700,0.6548,0.0158,-0.2580,0.2524,-3.6036,0.0219,0,0.1031,0.4988,0.9843,0.9827,1.0000,0,0,0.6620,-0.0220,0,0,0,
Team05_S1_iter14,S1,2.710,0.6572,0.0175,-0.1948,0.2543,5.0743,0.0158,0,0.2066,0.6432,0.9779,0.9126,0.9516,0,0,-0.1571,0.7971,0,0,0,
Team05_S1_iter14,S1,2.720,0.6597,0.0144,-0.2188,0.2540,-1.4784,0.0175,0,0.1325,0.5874,1.0000,0.9830,0.9560,0,0,0.4641,0.1759,0,0,0,
Team05_S1_iter14,S1,2.730,0.6623,0.0205,-0.1901,0.2601,2.5944,0.0144,0,0.2017,0.6940,0.0728,0.8582,0.9029,0,0,0.0837,0.5563,0,0,0,
Team05_S1_iter14,S1,2.740,0.6646,0.0140,-0.2392,0.2407,-5.1426,0.0205,0,0.1229,0.5047,0.9476,0.9713,0.9716,0,0,0.8143,-0.1743,0,0,0,
Team05_S1_iter14,S1,2.750,0.6673,0.0201,-0.1930,0.2778,5.6468,0.0140,0,0.2330,0.6828,0.1722,0.8440,0.8851,0,0,-0.1919,0.8319,0,0,0,
Team05_S1_iter14,S1,2.760,0.6698,0.0156,-0.2374,0.2496,-5.2804,0.0201,0,0.1200,0.5472,0.9831,1.0000,0.9506,0,0,0.8201,-0.1801,0,0,0,
Team05_S1_iter14,S1,2.770,0.6722,0.0121,-0.1968,0.2477,3.6260,0.0156,0,0.1788,0.6841,1.0000,0.9301,0.9164,0,0,-0.0294,0.6694,0,0,0,
Team05_S1_iter14,S1,2.780,0.6747,0.0148,-0.1584,0.2572,2.9035,0.0121,0,0.2842,0.7495,0.3317,0.7275,0.8445,0,0,0.0495,0.5905,0,0,0,
Team05_S1_iter14,S1,2.790,0.6772,0.0213,-0.1839,0.2560,-2.3841,0.0148,0,0.1541,0.6947,0.0000,0.8818,0.8957,0,0,0.5434,0.0966,0,0,0,
Team05_S1_iter14,S1,2.800,0.6796,0.0158,-0.2385,0.2453,-5.5914,0.0213,0,0.1173,0.4933,0.9368,1.0000,0.9774,0,0,0.8521,-0.2121,0,0,0,
Team05_S1_iter14,S1,2.810,0.6823,0.0116,-0.1990,0.2696,4.7258,0.0158,0,0.2129,0.6305,1.0000,0.9086,0.9331,0,0,-0.1102,0.7502,0,0,0,
