time,e_line,u_L,u_R,v,omega,fault_flag
5.38,0.0440032721401352,-1,1,0.6,10,0
5.39,0.0440506693435006,-1,1,0.6,10,0
5.4,0.0440978903442474,-1,1,0.6,10,0
5.41,0.0441449349534916,-1,1,0.6,10,0
5.42,0.0441918029830548,-1,1,0.6,10,0
5.43,0.0442384942454651,-1,1,0.6,10,0
5.44,0.0442850085539573,-1,1,0.6,10,0
5.45,0.0443313457224744,-1,1,0.6,10,0
5.46,0.0443775055656677,-1,1,0.6,10,0
5.47,0.0444234878988978,-1,1,0.6,10,0
5.48,0.0444692925382357,-1,1,0.6,10,0
5.49,0.0445149193004626,-1,1,0.6,10,0
5.5,0.0445603680030718,-1,1,0.6,10,0
5.51,0.0446056384642683,-1,1,0.6,10,0
5.52,0.0446507305029704,-1,1,0.6,10,0
5.53,0.0446956439388101,-1,1,0.6,10,0
5.54,0.0447403785921336,-1,1,0.6,10,0
5.55,0.0447849342840024,-1,1,0.6,10,0
5.56,0.0448293108361938,-1,1,0.6,10,0
5.57,0.0448735080712015,-1,1,0.6,10,0
5.58,0.0449175258122369,-1,1,0.6,10,0
5.59,0.0449613638832289,-1,1,0.6,10,0
5.6,0.0450050221088253,-1,1,0.6,10,0
5.61,0.0450485003143932,-1,1,0.6,10,0
5.62,0.04509179832602,-1,1,0.6,10,0
5.63,0.0451349159705136,-1,1,0.6,10,0
5.64,0.0451778530754035,-1,1,0.6,10,0
5.65,0.0452206094689413,-1,1,0.6,10,0
5.66,0.0452631849801015,-1,1,0.6,10,0
5.67,0.0453055794385822,-1,1,0.6,10,0
5.68,0.0453477926748055,-1,1,0.6,10,0
5.69,0.0453898245199186,-1,1,0.6,10,0
5.7,0.0454316748057942,-1,1,0.6,10,0
5.71,0.0454733433650311,-1,1,0.6,10,0
5.72,0.0455148300309551,-1,1,0.6,10,0
5.73,0.0455561346376197,-1,1,0.6,10,0
5.74,0.0455972570198065,-1,1,0.6,10,0
5.75,0.0456381970130261,-1,1,0.6,10,0
5.76,0.0456789544535184,-1,1,0.6,10,0
5.77,0.0457195291782538,-1,1,0.6,10,0
5.78,0.0457599210249335,-1,1,0.6,10,0
5.79,0.04580012983199,-1,1,0.6,10,0
5.8,0.0458401554385883,-1,1,0.6,10,0
5.81,0.045879997684626,-1,1,0.6,10,0
5.82,0.0459196564107341,-1,1,0.6,10,0
5.83,0.0459591314582778,-1,1,0.6,10,0
5.84,0.045998422669357,-1,1,0.6,10,0
5.85,0.0460375298868068,-1,1,0.6,10,0
5.86,0.0460764529541984,-1,1,0.6,10,0
5.87,0.0461151917158397,-1,1,0.6,10,0
5.88,0.0461537460167755,-1,1,0.6,10,0
5.89,0.0461921157027889,-1,1,0.6,10,0
5.9,0.046230300620401,-1,1,0.6,10,0
5.91,0.0462683006168723,-1,1,0.6,10,0
5.92,0.0463061155402028,-1,1,0.6,10,0
5.93,0.0463437452391329,-1,1,0.6,10,0
5.94,0.0463811895631438,-1,1,0.6,10,0
5.95,0.0464184483624583,-1,1,0.6,10,0
5.96,0.0464555214880413,-1,1,0.6,10,0
5.97,0.0464924087916002,-1,1,0.6,10,0
5.98,0.046529110125586,-1,1,0.6,10,0
5.99,0.0465656253431933,-1,1,0.6,10,0
6,0.0466019542983613,-1,1,0.6,10,0
6.01,0.0466380968457743,-1,1,0.6,10,0
6.02,0.046674052840862,-1,1,0.6,10,0
6.03,0.0467098221398007,-1,1,0.6,10,0
6.04,0.046745404599513,-1,1,0.6,10,0
6.05,0.0467808000776693,-1,1,0.6,10,0
6.06,0.0468160084326876,-1,1,0.6,10,0
6.07,0.0468510295237347,-1,1,0.6,10,0
6.08,0.0468858632107261,-1,1,0.6,10,0
6.09,0.0469205093543272,-1,1,0.6,10,0
6.1,0.0469549678159534,-1,1,0.6,10,0
6.11,0.0469892384577709,-1,1,0.6,10,0
6.12,0.0470233211426973,-1,1,0.6,10,0
6.13,0.0470572157344018,-1,1,0.6,10,0
6.14,0.0470909220973062,-1,1,0.6,10,0
6.15,0.0471244400965849,-1,1,0.6,10,0
6.16,0.047157769598166,-1,1,0.6,10,0
6.17,0.0471909104687317,-1,1,0.6,10,0
6.18,0.0472238625757184,-1,1,0.6,10,0
6.19,0.0472566257873177,-1,1,0.6,10,0
6.2,0.047289199972477,-1,1,0.6,10,0
6.21,0.0473215850008993,-1,1,0.6,10,0
6.22,0.0473537807430448,-1,1,0.6,10,0
6.23,0.0473857870701304,-1,1,0.6,10,0
6.24,0.047417603854131,-1,1,0.6,10,0
6.25,0.0474492309677793,-1,1,0.6,10,0
6.26,0.047480668284567,-1,1,0.6,10,0
6.27,0.047511915678745,-1,1,0.6,10,0
6.28,0.0475429730253235,-1,1,0.6,10,0
6.29,0.0475738402000733,-1,1,0.6,10,0
6.3,0.0476045170795258,-1,1,0.6,10,0
6.31,0.0476350035409734,-1,1,0.6,10,0
6.32,0.0476652994624704,-1,1,0.6,10,0
6.33,0.047695404722833,-1,1,0.6,10,0
6.34,0.0477253192016404,-1,1,0.6,10,0
6.35,0.0477550427792346,-1,1,0.6,10,0
6.36,0.0477845753367214,-1,1,0.6,10,0
6.37,0.0478139167559705,-1,1,0.6,10,0
6.38,0.0478430669196163,-1,1,0.6,10,0
6.39,0.0478720257110583,-1,1,0.6,10,0
6.4,0.0479007930144613,-1,1,0.6,10,0
6.41,0.047929368714756,-1,1,0.6,10,0
6.42,0.0479577526976398,-1,1,0.6,10,0
6.43,0.0479859448495768,-1,1,0.6,10,0
6.44,0.0480139450577983,-1,1,0.6,10,0
6.45,0.0480417532103036,-1,1,0.6,10,0
6.46,0.0480693691958602,-1,1,0.6,10,0
6.47,0.048096792904004,-1,1,0.6,10,0
6.48,0.0481240242250404,-1,1,0.6,10,0
6.49,0.048151063050044,-1,1,0.6,10,0
6.5,0.0481779092708597,-1,1,0.6,10,0
6.51,0.0482045627801024,-1,1,0.6,10,0
6.52,0.0482310234711584,-1,1,0.6,10,0
6.53,0.0482572912381847,-1,1,0.6,10,0
6.54,0.0482833659761105,-1,1,0.6,10,0
6.55,0.0483092475806367,-1,1,0.6,10,0
6.56,0.048334935948237,-1,1,0.6,10,0
6.57,0.048360430976158,-1,1,0.6,10,0
6.58,0.0483857325624195,-1,1,0.6,10,0
6.59,0.0484108406058153,-1,1,0.6,10,0
6.6,0.0484357550059133,-1,1,0.6,10,0
6.61,0.0484604756630558,-1,1,0.6,10,0
6.62,0.0484850024783602,-1,1,0.6,10,0
6.63,0.0485093353537194,-1,1,0.6,10,0
6.64,0.0485334741918018,-1,1,0.6,10,0
6.65,0.0485574188960522,-1,1,0.6,10,0
6.66,0.0485811693706918,-1,1,0.6,10,0
6.67,0.0486047255207186,-1,1,0.6,10,0
6.68,0.0486280872519082,-1,1,0.6,10,0
6.69,0.0486512544708136,-1,1,0.6,10,0
6.7,0.048674227084766,-1,1,0.6,10,0
6.71,0.0486970050018749,-1,1,0.6,10,0
6.72,0.0487195881310288,-1,1,0.6,10,0
6.73,0.0487419763818951,-1,1,0.6,10,0
6.74,0.0487641696649208,-1,1,0.6,10,0
6.75,0.048786167891333,-1,1,0.6,10,0
6.76,0.0488079709731386,-1,1,0.6,10,0
6.77,0.0488295788231254,-1,1,0.6,10,0
6.78,0.0488509913548619,-1,1,0.6,10,0
6.79,0.0488722084826983,-1,1,0.6,10,0
6.8,0.0488932301217658,-1,1,0.6,10,0
6.81,0.0489140561879781,-1,1,0.6,10,0
6.82,0.0489346865980308,-1,1,0.6,10,0
6.83,0.0489551212694024,-1,1,0.6,10,0
6.84,0.0489753601203541,-1,1,0.6,10,0
6.85,0.0489954030699307,-1,1,0.6,10,0
6.86,0.0490152500379603,-1,1,0.6,10,0
6.87,0.0490349009450552,-1,1,0.6,10,0
6.88,0.0490543557126116,-1,1,0.6,10,0
6.89,0.0490736142628106,-1,1,0.6,10,0
6.9,0.049092676518618,-1,1,0.6,10,0
6.91,0.0491115424037847,-1,1,0.6,10,0
6.92,0.0491302118428474,-1,1,0.6,10,0
6.93,0.0491486847611281,-1,1,0.6,10,0
6.94,0.0491669610847354,-1,1,0.6,10,0
6.95,0.0491850407405638,-1,1,0.6,10,0
6.96,0.0492029236562949,-1,1,0.6,10,0
6.97,0.049220609760397,-1,1,0.6,10,0
6.98,0.0492380989821256,-1,1,0.6,10,0
6.99,0.049255391251524,-1,1,0.6,10,0
7,0.049272486499423,-1,1,0.6,10,0
7.01,0.0492893846574417,-1,1,0.6,10,0
7.02,0.0493060856579876,-1,1,0.6,10,0
7.03,0.0493225894342565,-1,1,0.6,10,0
7.04,0.0493388959202335,-1,1,0.6,10,0
7.05,0.0493550050506925,-1,1,0.6,10,0
7.06,0.0493709167611972,-1,1,0.6,10,0
7.07,0.0493866309881006,-1,1,0.6,10,0
7.08,0.049402147668546,-1,1,0.6,10,0
7.09,0.0494174667404665,-1,1,0.6,10,0
7.1,0.049432588142586,-1,1,0.6,10,0
7.11,0.0494475118144188,-1,1,0.6,10,0
7.12,0.0494622376962703,-1,1,0.6,10,0
7.13,0.0494767657292369,-1,1,0.6,10,0
7.14,0.0494910958552066,-1,1,0.6,10,0
7.15,0.0495052280168589,-1,1,0.6,10,0
7.16,0.0495191621576651,-1,1,0.6,10,0
7.17,0.0495328982218887,-1,1,0.6,10,0
7.18,0.0495464361545855,-1,1,0.6,10,0
7.19,0.0495597759016037,-1,1,0.6,10,0
7.2,0.0495729174095843,-1,1,0.6,10,0
7.21,0.0495858606259615,-1,1,0.6,10,0
7.22,0.0495986054989622,-1,1,0.6,10,0
7.23,0.0496111519776071,-1,1,0.6,10,0
7.24,0.0496235000117102,-1,1,0.6,10,0
7.25,0.0496356495518794,-1,1,0.6,10,0
7.26,0.0496476005495166,-1,1,0.6,10,0
7.27,0.0496593529568178,-1,1,0.6,10,0
7.28,0.0496709067267734,-1,1,0.6,10,0
7.29,0.0496822618131683,-1,1,0.6,10,0
7.3,0.0496934181705822,-1,1,0.6,10,0
7.31,0.0497043757543897,-1,1,0.6,10,0
7.32,0.0497151345207605,-1,1,0.6,10,0
7.33,0.0497256944266594,-1,1,0.6,10,0
7.34,0.0497360554298469,-1,1,0.6,10,0
7.35,0.0497462174888791,-1,1,0.6,10,0
7.36,0.0497561805631075,-1,1,0.6,10,0
7.37,0.0497659446126801,-1,1,0.6,10,0
7.38,0.0497755095985406,-1,1,0.6,10,0
7.39,0.0497848754824291,-1,1,0.6,10,0
7.4,0.049794042226882,-1,1,0.6,10,0
7.41,0.0498030097952324,-1,1,0.6,10,0
7.42,0.04981177815161,-1,1,0.6,10,0
7.43,0.0498203472609415,-1,1,0.6,10,0
7.44,0.0498287170889503,-1,1,0.6,10,0
7.45,0.0498368876021572,-1,1,0.6,10,0
7.46,0.0498448587678801,-1,1,0.6,10,0
7.47,0.0498526305542344,-1,1,0.6,10,0
7.48,0.049860202930133,-1,1,0.6,10,0
7.49,0.0498675758652864,-1,1,0.6,10,0
7.5,0.0498747493302027,-1,1,0.6,10,0
7.51,0.0498817232961883,-1,1,0.6,10,0
7.52,0.0498884977353471,-1,1,0.6,10,0
7.53,0.0498950726205816,-1,1,0.6,10,0
7.54,0.0499014479255921,-1,1,0.6,10,0
7.55,0.0499076236248774,-1,1,0.6,10,0
7.56,0.0499135996937348,-1,1,0.6,10,0
7.57,0.0499193761082599,-1,1,0.6,10,0
7.58,0.0499249528453472,-1,1,0.6,10,0
7.59,0.0499303298826897,-1,1,0.6,10,0
7.6,0.0499355071987791,-1,1,0.6,10,0
7.61,0.0499404847729064,-1,1,0.6,10,0
7.62,0.0499452625851612,-1,1,0.6,10,0
7.63,0.0499498406164323,-1,1,0.6,10,0
7.64,0.0499542188484074,-1,1,0.6,10,0
7.65,0.0499583972635738,-1,1,0.6,10,0
7.66,0.0499623758452177,-1,1,0.6,10,0
7.67,0.0499661545774249,-1,1,0.6,10,0
7.68,0.0499697334450804,-1,1,0.6,10,0
7.69,0.0499731124338687,-1,1,0.6,10,0
7.7,0.049976291530274,-1,1,0.6,10,0
7.71,0.0499792707215797,-1,1,0.6,10,0
7.72,0.0499820499958692,-1,1,0.6,10,0
7.73,0.0499846293420253,-1,1,0.6,10,0
7.74,0.0499870087497308,-1,1,0.6,10,0
7.75,0.0499891882094678,-1,1,0.6,10,0
7.76,0.0499911677125187,-1,1,0.6,10,0
7.77,0.0499929472509654,-1,1,0.6,10,0
7.78,0.0499945268176898,-1,1,0.6,10,0
7.79,0.0499959064063735,-1,1,0.6,10,0
7.8,0.0499970860114983,-1,1,0.6,10,0
7.81,0.0499980656283457,-1,1,0.6,10,0
7.82,0.0499988452529973,-1,1,0.6,10,0
7.83,0.0499994248823345,-1,1,0.6,10,0
7.84,0.0499998045140388,-1,1,0.6,10,0
7.85,0.0499999841465917,-1,1,0.6,10,0
7.86,0.0499999637792748,-1,1,0.6,10,0
7.87,0.0499997434121693,-1,1,0.6,10,0
7.88,0.0499993230461569,-1,1,0.6,10,0
7.89,0.049998702682919,-1,1,0.6,10,0
7.9,0.049997882324937,-1,1,0.6,10,0
7.91,0.0499968619754924,-1,1,0.6,10,0
7.92,0.0499956416386665,-1,1,0.6,10,0
7.93,0.0499942213193407,-1,1,0.6,10,0
7.94,0.0499926010231964,-1,1,0.6,10,0
7.95,0.0499907807567145,-1,1,0.6,10,0
7.96,0.0499887605271764,-1,1,0.6,10,0
7.97,0.0499865403426627,-1,1,0.6,10,0
7.98,0.0499841202120543,-1,1,0.6,10,0
7.99,0.0499815001450318,-1,1,0.6,10,0
8,0.0499786801520753,-1,1,0.6,10,0
8.01,0.0499756602444648,-1,1,0.6,10,0
8.02,0.04997244043428,-1,1,0.6,10,0
8.03,0.0499690207344,-1,1,0.6,10,0
8.04,0.0499654011585038,-1,1,0.6,10,0
8.05,0.0499615817210695,-1,1,0.6,10,0
8.06,0.049957562437375,-1,1,0.6,10,0
8.07,0.0499533433234973,-1,1,0.6,10,0
8.08,0.049948924396313,-1,1,0.6,10,0
8.09,0.0499443056734976,-1,1,0.6,10,0
8.1,0.0499394871735262,-1,1,0.6,10,0
8.11,0.0499344689156727,-1,1,0.6,10,0
8.12,0.04992925092001,-1,1,0.6,10,0
8.13,0.0499238332074103,-1,1,0.6,10,0
8.14,0.0499182157995443,-1,1,0.6,10,0
8.15,0.0499123987188816,-1,1,0.6,10,0
8.16,0.0499063819886907,-1,1,0.6,10,0
8.17,0.0499001656330383,-1,1,0.6,10,0
8.18,0.0498937496767899,-1,1,0.6,10,0
8.19,0.0498871341456093,-1,1,0.6,10,0
8.2,0.0498803190659587,-1,1,0.6,10,0
8.21,0.0498733044650983,-1,1,0.6,10,0
8.22,0.0498660903710865,-1,1,0.6,10,0
8.23,0.0498586768127798,-1,1,0.6,10,0
8.24,0.0498510638198323,-1,1,0.6,10,0
8.25,0.0498432514226959,-1,1,0.6,10,0
8.26,0.0498352396526204,-1,1,0.6,10,0
8.27,0.0498270285416527,-1,1,0.6,10,0
8.28,0.0498186181226372,-1,1,0.6,10,0
8.29,0.0498100084292157,-1,1,0.6,10,0
8.3,0.0498011994958268,-1,1,0.6,10,0
8.31,0.0497921913577064,-1,1,0.6,10,0
8.32,0.049782984050887,-1,1,0.6,10,0
8.33,0.0497735776121977,-1,1,0.6,10,0
8.34,0.0497639720792643,-1,1,0.6,10,0
8.35,0.049754167490509,-1,1,0.6,10,0
8.36,0.0497441638851501,-1,1,0.6,10,0
8.37,0.0497339613032019,-1,1,0.6,10,0
8.38,0.0497235597854748,-1,1,0.6,10,0
8.39,0.0497129593735749,-1,1,0.6,10,0
8.4,0.0497021601099038,-1,1,0.6,10,0
8.41,0.0496911620376585,-1,1,0.6,10,0
8.42,0.0496799652008313,-1,1,0.6,10,0
8.43,0.0496685696442096,-1,1,0.6,10,0
8.44,0.0496569754133755,-1,1,0.6,10,0
8.45,0.0496451825547059,-1,1,0.6,10,0
8.46,0.0496331911153724,-1,1,0.6,10,0
8.47,0.0496210011433405,-1,1,0.6,10,0
8.48,0.0496086126873702,-1,1,0.6,10,0
8.49,0.0495960257970154,-1,1,0.6,10,0
8.5,0.0495832405226234,-1,1,0.6,10,0
8.51,0.0495702569153355,-1,1,0.6,10,0
8.52,0.049557075027086,-1,1,0.6,10,0
8.53,0.0495436949106025,-1,1,0.6,10,0
8.54,0.0495301166194054,-1,1,0.6,10,0
8.55,0.0495163402078079,-1,1,0.6,10,0
8.56,0.0495023657309156,-1,1,0.6,10,0
8.57,0.0494881932446263,-1,1,0.6,10,0
8.58,0.04947382280563,-1,1,0.6,10,0
8.59,0.0494592544714085,-1,1,0.6,10,0
8.6,0.0494444883002351,-1,1,0.6,10,0
8.61,0.0494295243511743,-1,1,0.6,10,0
8.62,0.0494143626840821,-1,1,0.6,10,0
8.63,0.049399003359605,-1,1,0.6,10,0
8.64,0.0493834464391804,-1,1,0.6,10,0
8.65,0.0493676919850358,-1,1,0.6,10,0
8.66,0.0493517400601891,-1,1,0.6,10,0
8.67,0.049335590728448,-1,1,0.6,10,0
8.68,0.0493192440544098,-1,1,0.6,10,0
8.69,0.0493027001034611,-1,1,0.6,10,0
8.7,0.0492859589417777,-1,1,0.6,10,0
8.71,0.0492690206363242,-1,1,0.6,10,0
8.72,0.0492518852548539,-1,1,0.6,10,0
8.73,0.0492345528659083,-1,1,0.6,10,0
8.74,0.0492170235388168,-1,1,0.6,10,0
8.75,0.0491992973436969,-1,1,0.6,10,0
8.76,0.0491813743514531,-1,1,0.6,10,0
8.77,0.0491632546337775,-1,1,0.6,10,0
8.78,0.0491449382631489,-1,1,0.6,10,0
8.79,0.0491264253128328,-1,1,0.6,10,0
8.8,0.0491077158568809,-1,1,0.6,10,0
8.81,0.0490888099701311,-1,1,0.6,10,0
8.82,0.0490697077282069,-1,1,0.6,10,0
8.83,0.0490504092075172,-1,1,0.6,10,0
8.84,0.049030914485256,-1,1,0.6,10,0
8.85,0.0490112236394023,-1,1,0.6,10,0
8.86,0.0489913367487193,-1,1,0.6,10,0
8.87,0.0489712538927547,-1,1,0.6,10,0
8.88,0.0489509751518399,-1,1,0.6,10,0
8.89,0.0489305006070896,-1,1,0.6,10,0
8.9,0.0489098303404022,-1,1,0.6,10,0
8.91,0.0488889644344587,-1,1,0.6,10,0
8.92,0.0488679029727226,-1,1,0.6,10,0
8.93,0.0488466460394397,-1,1,0.6,10,0
8.94,0.0488251937196379,-1,1,0.6,10,0
8.95,0.0488035460991262,-1,1,0.6,10,0
8.96,0.0487817032644952,-1,1,0.6,10,0
8.97,0.0487596653031162,-1,1,0.6,10,0
8.98,0.0487374323031411,-1,1,0.6,10,0
8.99,0.0487150043535016,-1,1,0.6,10,0
9,0.0486923815439098,-1,1,0.6,10,0
9.01,0.0486695639648566,-1,1,0.6,10,0
9.02,0.0486465517076125,-1,1,0.6,10,0
9.03,0.0486233448642265,-1,1,0.6,10,0
9.04,0.0485999435275258,-1,1,0.6,10,0
9.05,0.0485763477911158,-1,1,0.6,10,0
9.06,0.0485525577493794,-1,1,0.6,10,0
9.07,0.0485285734974767,-1,1,0.6,10,0
9.08,0.0485043951313448,-1,1,0.6,10,0
9.09,0.048480022747697,-1,1,0.6,10,0
9.1,0.0484554564440228,-1,1,0.6,10,0
9.11,0.0484306963185875,-1,1,0.6,10,0
9.12,0.0484057424704315,-1,1,0.6,10,0
9.13,0.0483805949993701,-1,1,0.6,10,0
9.14,0.0483552540059933,-1,1,0.6,10,0
9.15,0.0483297195916649,-1,1,0.6,10,0
9.16,0.0483039918585226,-1,1,0.6,10,0
9.17,0.0482780709094772,-1,1,0.6,10,0
9.18,0.0482519568482126,-1,1,0.6,10,0
9.19,0.0482256497791849,-1,1,0.6,10,0
9.2,0.0481991498076224,-1,1,0.6,10,0
9.21,0.0481724570395249,-1,1,0.6,10,0
9.22,0.0481455715816636,-1,1,0.6,10,0
9.23,0.04811849354158,-1,1,0.6,10,0
9.24,0.0480912230275865,-1,1,0.6,10,0
9.25,0.048063760148765,-1,1,0.6,10,0
9.26,0.048036105014967,-1,1,0.6,10,0
9.27,0.0480082577368129,-1,1,0.6,10,0
9.28,0.047980218425692,-1,1,0.6,10,0
9.29,0.0479519871937613,-1,1,0.6,10,0
9.3,0.0479235641539457,-1,1,0.6,10,0
9.31,0.0478949494199375,-1,1,0.6,10,0
9.32,0.0478661431061954,-1,1,0.6,10,0
9.33,0.0478371453279447,-1,1,0.6,10,0
9.34,0.0478079562011765,-1,1,0.6,10,0
9.35,0.0477785758426472,-1,1,0.6,10,0
9.36,0.0477490043698783,-1,1,0.6,10,0
9.37,0.0477192419011555,-1,1,0.6,10,0
9.38,0.0476892885555288,-1,1,0.6,10,0
9.39,0.0476591444528114,-1,1,0.6,10,0
9.4,0.0476288097135798,-1,1,0.6,10,0
9.41,0.0475982844591728,-1,1,0.6,10,0
9.42,0.0475675688116914,-1,1,0.6,10,0
9.43,0.0475366628939983,-1,1,0.6,10,0
9.44,0.0475055668297169,-1,1,0.6,10,0
9.45,0.0474742807432315,-1,1,0.6,10,0
9.46,0.0474428047596865,-1,1,0.6,10,0
9.47,0.0474111390049857,-1,1,0.6,10,0
9.48,0.0473792836057921,-1,1,0.6,10,0
9.49,0.0473472386895272,-1,1,0.6,10,0
9.5,0.0473150043843707,-1,1,0.6,10,0
9.51,0.0472825808192598,-1,1,0.6,10,0
9.52,0.0472499681238886,-1,1,0.6,10,0
9.53,0.0472171664287079,-1,1,0.6,10,0
9.54,0.0471841758649245,-1,1,0.6,10,0
9.55,0.0471509965645005,-1,1,0.6,10,0
9.56,0.0471176286601532,-1,1,0.6,10,0
9.57,0.047084072285354,-1,1,0.6,10,0
9.58,0.0470503275743284,-1,1,0.6,10,0
9.59,0.0470163946620553,-1,1,0.6,10,0
9.6,0.0469822736842662,-1,1,0.6,10,0
9.61,0.0469479647774451,-1,1,0.6,10,0
9.62,0.0469134680788274,-1,1,0.6,10,0
9.63,0.0468787837264,-1,1,0.6,10,0
9.64,0.0468439118589001,-1,1,0.6,10,0
9.65,0.0468088526158153,-1,1,0.6,10,0
9.66,0.0467736061373824,-1,1,0.6,10,0
9.67,0.0467381725645874,-1,1,0.6,10,0
9.68,0.0467025520391644,-1,1,0.6,10,0
9.69,0.0466667447035955,-1,1,0.6,10,0
9.7,0.04663075070111,-1,1,0.6,10,0
9.71,0.0465945701756839,-1,1,0.6,10,0
9.72,0.0465582032720392,-1,1,0.6,10,0
9.73,0.0465216501356435,-1,1,0.6,10,0
9.74,0.0464849109127093,-1,1,0.6,10,0
9.75,0.0464479857501935,-1,1,0.6,10,0
9.76,0.0464108747957965,-1,1,0.6,10,0
9.77,0.0463735781979623,-1,1,0.6,10,0
9.78,0.0463360961058771,-1,1,0.6,10,0
9.79,0.0462984286694692,-1,1,0.6,10,0
9.8,0.0462605760394084,-1,1,0.6,10,0
9.81,0.0462225383671051,-1,1,0.6,10,0
9.82,0.04618431580471,-1,1,0.6,10,0
9.83,0.0461459085051133,-1,1,0.6,10,0
9.84,0.046107316621944,-1,1,0.6,10,0
9.85,0.0460685403095698,-1,1,0.6,10,0
9.86,0.0460295797230957,-1,1,0.6,10,0
9.87,0.0459904350183641,-1,1,0.6,10,0
9.88,0.0459511063519538,-1,1,0.6,10,0
9.89,0.0459115938811793,-1,1,0.6,10,0
9.9,0.0458718977640905,-1,1,0.6,10,0
9.91,0.0458320181594718,-1,1,0.6,10,0
9.92,0.0457919552268416,-1,1,0.6,10,0
9.93,0.0457517091264515,-1,1,0.6,10,0
9.94,0.045711280019286,-1,1,0.6,10,0
9.95,0.0456706680670613,-1,1,0.6,10,0
9.96,0.0456298734322252,-1,1,0.6,10,0
9.97,0.0455888962779562,-1,1,0.6,10,0
9.98,0.0455477367681629,-1,1,0.6,10,0
9.99,0.0455063950674833,-1,1,0.6,10,0
10,0.0454648713412841,-1,1,0.6,10,0
10.01,0.0454231657556601,-1,1,0.6,10,0
10.02,0.0453812784774337,-1,1,0.6,10,0
10.03,0.0453392096741539,-1,1,0.6,10,0
10.04,0.0452969595140958,-1,1,0.6,10,0
10.05,0.04525452816626,-1,1,0.6,10,0
10.06,0.045211915800372,-1,1,0.6,10,0
10.07,0.045169122586881,-1,1,0.6,10,0
10.08,0.0451261486969599,-1,1,0.6,10,0
10.09,0.0450829943025042,-1,1,0.6,10,0
10.1,0.0450396595761314,-1,1,0.6,10,0
10.11,0.0449961446911803,-1,1,0.6,10,0
10.12,0.0449524498217104,-1,1,0.6,10,0
10.13,0.0449085751425013,-1,1,0.6,10,0
10.14,0.0448645208290514,-1,1,0.6,10,0
10.15,0.044820287057578,-1,1,0.6,10,0
10.16,0.0447758740050161,-1,1,0.6,10,0
10.17,0.044731281849018,-1,1,0.6,10,0
10.18,0.044686510767952,-1,1,0.6,10,0
10.19,0.0446415609409026,-1,1,0.6,10,0
10.2,0.044596432547669,-1,1,0.6,10,0
10.21,0.0445511257687646,-1,1,0.6,10,0
10.22,0.0445056407854165,-1,1,0.6,10,0
10.23,0.0444599777795647,-1,1,0.6,10,0
10.24,0.044414136933861,-1,1,0.6,10,0
10.25,0.0443681184316688,-1,1,0.6,10,0
10.26,0.044321922457062,-1,1,0.6,10,0
10.27,0.0442755491948245,-1,1,0.6,10,0
10.28,0.0442289988304492,-1,1,0.6,10,0
10.29,0.0441822715501376,-1,1,0.6,10,0
10.3,0.0441353675407987,-1,1,0.6,10,0
10.31,0.0440882869900485,-1,1,0.6,10,0
10.32,0.0440410300862091,-1,1,0.6,10,0
10.33,0.0439935970183081,-1,1,0.6,10,0
10.34,0.0439459879760776,-1,1,0.6,10,0
10.35,0.0438982031499539,-1,1,0.6,10,0
10.36,0.0438502427310761,-1,1,0.6,10,0
10.37,0.0438021069112858,-1,1,0.6,10,0
10.38,0.0437537958831263,-1,1,0.6,10,0
10.39,0.0437053098398416,-1,1,0.6,10,0
10.4,0.0436566489753758,-1,1,0.6,10,0
10.41,0.0436078134843723,-1,1,0.6,10,0
10.42,0.0435588035621731,-1,1,0.6,10,0
10.43,0.0435096194048176,-1,1,0.6,10,0
10.44,0.0434602612090426,-1,1,0.6,10,0
10.45,0.0434107291722806,-1,1,0.6,10,0
10.46,0.0433610234926599,-1,1,0.6,10,0
10.47,0.043311144369003,-1,1,0.6,10,0
10.48,0.0432610920008263,-1,1,0.6,10,0
10.49,0.0432108665883394,-1,1,0.6,10,0
10.5,0.0431604683324437,-1,1,0.6,10,0
10.51,0.0431098974347322,-1,1,0.6,10,0
10.52,0.0430591540974885,-1,1,0.6,10,0
10.53,0.0430082385236858,-1,1,0.6,10,0
10.54,0.0429571509169863,-1,1,0.6,10,0
10.55,0.0429058914817404,-1,1,0.6,10,0
10.56,0.0428544604229859,-1,1,0.6,10,0
10.57,0.0428028579464467,-1,1,0.6,10,0
10.58,0.0427510842585329,-1,1,0.6,10,0
10.59,0.042699139566339,-1,1,0.6,10,0
10.6,0.0426470240776438,-1,1,0.6,10,0
10.61,0.0425947380009092,-1,1,0.6,10,0
10.62,0.0425422815452793,-1,1,0.6,10,0
10.63,0.04248965492058,-1,1,0.6,10,0
10.64,0.0424368583373176,-1,1,0.6,10,0
10.65,0.0423838920066785,-1,1,0.6,10,0
10.66,0.0423307561405279,-1,1,0.6,10,0
10.67,0.0422774509514091,-1,1,0.6,10,0
10.68,0.0422239766525429,-1,1,0.6,10,0
10.69,0.0421703334578264,-1,1,0.6,10,0
10.7,0.0421165215818323,-1,1,0.6,10,0
10.71,0.042062541239808,-1,1,0.6,10,0
10.72,0.0420083926476748,-1,1,0.6,10,0
10.73,0.0419540760220271,-1,1,0.6,10,0
10.74,0.0418995915801312,-1,1,0.6,10,0
10.75,0.0418449395399249,-1,1,0.6,10,0
10.76,0.0417901201200162,-1,1,0.6,10,0
10.77,0.0417351335396827,-1,1,0.6,10,0
