time,e_line,u_L,u_R,v,omega
17.99,-0.00352580834093817,0.569251303677878,0.630748696322122,0.6,0.307486963221224
18,-0.00354016354635882,0.569297573874164,0.630702426125836,0.6,0.30702426125836
18.01,-0.00355450459113001,0.569343886880167,0.630656113119832,0.6,0.306561131198325
18.02,-0.00356883141788758,0.569390242510636,0.630609757489364,0.6,0.306097574893642
18.03,-0.00358314396932424,0.569436640580147,0.630563359419853,0.6,0.305633594198534
18.04,-0.00359744218818979,0.569483080903108,0.630516919096892,0.6,0.305169190968924
18.05,-0.00361172601729139,0.569529563293758,0.630470436706242,0.6,0.304704367062423
18.06,-0.00362599539949373,0.569576087566167,0.630423912433833,0.6,0.304239124338327
18.07,-0.00364025027771931,0.569622653534239,0.63037734646576,0.6,0.303773464657605
18.08,-0.00365449059494864,0.56966926101171,0.63033073898829,0.6,0.303307389882896
18.09,-0.00366871629422046,0.56971590981215,0.63028409018785,0.6,0.302840901878501
18.1,-0.00368292731863199,0.569762599748963,0.630237400251037,0.6,0.302374002510366
18.11,-0.00369712361133915,0.569809330635391,0.630190669364609,0.6,0.301906693646093
18.12,-0.00371130511555681,0.569856102284509,0.630143897715491,0.6,0.301438977154913
18.13,-0.00372547177455894,0.56990291450923,0.630097085490769,0.6,0.300970854907695
18.14,-0.00373962353167895,0.569949767122308,0.630050232877692,0.6,0.300502328776923
18.15,-0.00375376033030982,0.56999665993633,0.63000334006367,0.6,0.300033400636703
18.16,-0.00376788211390437,0.570043592763725,0.629956407236275,0.6,0.29956407236275
18.17,-0.00378198882597549,0.570090565416763,0.629909434583237,0.6,0.299094345832371
18.18,-0.00379608041009635,0.570137577707552,0.629862422292448,0.6,0.298624222924476
18.19,-0.00381015680990063,0.570184629448045,0.629815370551955,0.6,0.298153705519553
18.2,-0.00382421796908274,0.570231720450033,0.629768279549967,0.6,0.297682795499673
18.21,-0.00383826383139809,0.570278850525153,0.629721149474847,0.6,0.297211494748474
18.22,-0.00385229434066322,0.570326019484884,0.629673980515116,0.6,0.296739805151158
18.23,-0.00386630944075613,0.570373227140551,0.629626772859448,0.6,0.296267728594485
18.24,-0.00388030907561643,0.570420473303324,0.629579526696676,0.6,0.29579526696676
18.25,-0.0038942931892456,0.570467757784217,0.629532242215783,0.6,0.295322422157827
18.26,-0.00390826172570721,0.570515080394093,0.629484919605906,0.6,0.294849196059065
18.27,-0.00392221462912712,0.570562440943662,0.629437559056338,0.6,0.29437559056338
18.28,-0.00393615184369375,0.570609839243481,0.629390160756519,0.6,0.293901607565191
18.29,-0.00395007331365825,0.570657275103957,0.629342724896043,0.6,0.293427248960432
18.3,-0.00396397898333476,0.570704748335347,0.629295251664653,0.6,0.292952516646533
18.31,-0.00397786879710062,0.570752258747757,0.629247741252243,0.6,0.292477412522426
18.32,-0.00399174269939661,0.570799806151148,0.629200193848852,0.6,0.292001938488524
18.33,-0.00400560063472711,0.570847390355327,0.629152609644672,0.6,0.291526096446725
18.34,-0.00401944254766042,0.57089501116996,0.62910498883004,0.6,0.291049888300396
18.35,-0.0040332683828289,0.570942668404563,0.629057331595437,0.6,0.290573315954368
18.36,-0.00404707808492922,0.570990361868507,0.629009638131493,0.6,0.290096381314932
18.37,-0.0040608715987226,0.571038091371018,0.628961908628982,0.6,0.289619086289822
18.38,-0.00407464886903499,0.571085856721178,0.628914143278822,0.6,0.28914143278822
18.39,-0.00408840984075735,0.571133657727926,0.628866342272074,0.6,0.288663422720739
18.4,-0.00410215445884579,0.571181494200058,0.628818505799942,0.6,0.288185057999419
18.41,-0.00411588266832187,0.571229365946228,0.628770634053772,0.6,0.287706340537718
18.42,-0.00412959441427276,0.57127727277495,0.62872272722505,0.6,0.287227272250504
18.43,-0.0041432896418515,0.571325214494595,0.628674785505405,0.6,0.286747855054054
18.44,-0.0041569682962772,0.571373190913397,0.628626809086603,0.6,0.286268090866029
18.45,-0.00417063032283525,0.571421201839451,0.628578798160549,0.6,0.285787981605491
18.46,-0.00418427566687758,0.571469247080713,0.628530752919287,0.6,0.285307529192873
18.47,-0.00419790427382281,0.571517326445001,0.628482673554999,0.6,0.284826735549987
18.48,-0.00421151608915655,0.57156543974,0.62843456026,0.6,0.284345602600004
18.49,-0.00422511105843155,0.571613586773254,0.628386413226746,0.6,0.283864132267456
18.5,-0.00423868912726795,0.571661767352177,0.628338232647823,0.6,0.283382326478225
18.51,-0.00425225024135349,0.571709981284047,0.628290018715953,0.6,0.282900187159532
18.52,-0.00426579434644373,0.571758228376007,0.628241771623993,0.6,0.282417716239934
18.53,-0.00427932138836228,0.571806508435068,0.628193491564932,0.6,0.281934915649316
18.54,-0.00429283131300097,0.571854821268112,0.628145178731888,0.6,0.281451787318876
18.55,-0.00430632406632014,0.571903166681887,0.628096833318113,0.6,0.28096833318113
18.56,-0.00431979959434879,0.571951544483011,0.628048455516989,0.6,0.280484555169892
18.57,-0.00433325784318482,0.571999954477973,0.628000045522027,0.6,0.280000455220273
18.58,-0.00434669875899525,0.572048396473133,0.627951603526867,0.6,0.279516035268674
18.59,-0.00436012228801644,0.572096870274723,0.627903129725277,0.6,0.279031297252774
18.6,-0.0043735283765543,0.572145375688848,0.627854624311152,0.6,0.278546243111523
18.61,-0.00438691697098448,0.572193912521486,0.627806087478514,0.6,0.278060874785139
18.62,-0.00440028801775262,0.572242480578491,0.627757519421509,0.6,0.277575194215091
18.63,-0.00441364146337456,0.57229107966559,0.62770892033441,0.6,0.277089203344104
18.64,-0.00442697725443653,0.572339709588386,0.627660290411614,0.6,0.276602904116139
18.65,-0.00444029533759539,0.572388370152361,0.627611629847639,0.6,0.276116298476393
18.66,-0.00445359565957882,0.572437061162871,0.627562938837129,0.6,0.275629388371289
18.67,-0.00446687816718555,0.572485782425153,0.627514217574846,0.6,0.275142175748465
18.68,-0.00448014280728556,0.572534533744323,0.627465466255677,0.6,0.274654662556773
18.69,-0.00449338952682032,0.572583314925374,0.627416685074626,0.6,0.274166850746261
18.7,-0.00450661827280296,0.572632125773182,0.627367874226818,0.6,0.273678742268181
18.71,-0.00451982899231852,0.572680966092504,0.627319033907496,0.6,0.273190339074961
18.72,-0.00453302163252413,0.572729835687978,0.627270164312022,0.6,0.272701643120218
18.73,-0.00454619614064927,0.572778734364127,0.627221265635873,0.6,0.27221265635873
18.74,-0.0045593524639959,0.572827661925355,0.627172338074645,0.6,0.271723380746448
18.75,-0.00457249054993875,0.572876618175953,0.627123381824047,0.6,0.271233818240473
18.76,-0.0045856103459255,0.572925602920095,0.627074397079905,0.6,0.270743970799051
18.77,-0.00459871179947698,0.572974615961842,0.627025384038158,0.6,0.270253840381576
18.78,-0.0046117948581874,0.573023657105144,0.626976342894856,0.6,0.269763428948564
18.79,-0.00462485946972453,0.573072726153834,0.626927273846166,0.6,0.269272738461663
18.8,-0.00463790558182994,0.573121822911636,0.626878177088363,0.6,0.268781770883635
18.81,-0.00465093314231922,0.573170947182165,0.626829052817835,0.6,0.268290528178348
18.82,-0.00466394209908213,0.573220098768923,0.626779901231077,0.6,0.267799012310772
18.83,-0.00467693240008286,0.573269277475303,0.626730722524697,0.6,0.267307225246971
18.84,-0.00468990399336022,0.573318483104591,0.626681516895409,0.6,0.266815168954092
18.85,-0.00470285682702787,0.573367715459964,0.626632284540036,0.6,0.26632284540036
18.86,-0.00471579084927447,0.573416974344493,0.626583025655507,0.6,0.265830256555069
18.87,-0.00472870600836397,0.573466259561143,0.626533740438857,0.6,0.26533740438857
18.88,-0.00474160225263573,0.573515570912772,0.626484429087228,0.6,0.264844290872277
18.89,-0.00475447953050482,0.573564908202136,0.626435091797864,0.6,0.264350917978637
18.9,-0.00476733779046212,0.573614271231885,0.626385728768115,0.6,0.263857287681147
18.91,-0.0047801769810746,0.573663659804567,0.626336340195432,0.6,0.263363401954325
18.92,-0.00479299705098555,0.573713073722629,0.626286926277371,0.6,0.262869262773711
18.93,-0.00480579794891467,0.573762512788414,0.626237487211586,0.6,0.262374872115865
18.94,-0.00481857962365842,0.573811976804165,0.626188023195835,0.6,0.261880231958346
18.95,-0.00483134202409008,0.573861465572028,0.626138534427972,0.6,0.261385344279715
18.96,-0.0048440850991601,0.573910978894048,0.626089021105952,0.6,0.260890211059521
18.97,-0.00485680879789618,0.57396051657217,0.62603948342783,0.6,0.260394834278299
18.98,-0.00486951306940354,0.574010078408245,0.625989921591755,0.6,0.259899215917553
18.99,-0.00488219786286512,0.574059664204024,0.625940335795976,0.6,0.259403357959757
19,-0.00489486312754175,0.574109273761166,0.625890726238834,0.6,0.258907262388341
19.01,-0.00490750881277241,0.574158906881231,0.625841093118769,0.6,0.258410931187688
19.02,-0.00492013486797435,0.574208563365688,0.625791436634312,0.6,0.257914366343122
19.03,-0.00493274124264338,0.57425824301591,0.62574175698409,0.6,0.2574175698409
19.04,-0.00494532788635402,0.574307945633179,0.625692054366821,0.6,0.256920543668209
19.05,-0.00495789474875971,0.574357671018685,0.625642328981315,0.6,0.256423289813151
19.06,-0.00497044177959301,0.574407418973525,0.625592581026475,0.6,0.255925810264745
19.07,-0.00498296892866582,0.57445718929871,0.62554281070129,0.6,0.255428107012904
19.08,-0.00499547614586956,0.574506981795156,0.625493018204844,0.6,0.254930182048443
19.09,-0.00500796338117538,0.574556796263694,0.625443203736306,0.6,0.25443203736306
19.1,-0.00502043058463435,0.574606632505067,0.625393367494933,0.6,0.253933674949334
19.11,-0.00503287770637767,0.574656490319929,0.625343509680071,0.6,0.253435096800713
19.12,-0.00504530469661689,0.574706369508849,0.625293630491151,0.6,0.25293630491151
19.13,-0.00505771150564404,0.574756269872311,0.625243730127689,0.6,0.25243730127689
19.14,-0.00507009808383191,0.574806191210713,0.625193808789287,0.6,0.251938087892869
19.15,-0.00508246438163421,0.57485613332437,0.62514386667563,0.6,0.251438666756298
19.16,-0.00509481034958575,0.574906096013514,0.625093903986486,0.6,0.250939039864864
19.17,-0.0051071359383027,0.574956079078293,0.625043920921707,0.6,0.25043920921707
19.18,-0.00511944109848269,0.575006082318776,0.624993917681224,0.6,0.249939176812241
19.19,-0.00513172578090513,0.57505610553495,0.62494389446505,0.6,0.249438944650503
19.2,-0.00514398993643127,0.575106148526721,0.624893851473279,0.6,0.248938514732787
19.21,-0.00515623351600454,0.575156211093919,0.624843788906081,0.6,0.24843788906081
19.22,-0.0051684564706506,0.575206293036292,0.624793706963708,0.6,0.247937069637076
19.23,-0.00518065875147769,0.575256394153514,0.624743605846486,0.6,0.247436058464859
19.24,-0.00519284030967667,0.57530651424518,0.62469348575482,0.6,0.246934857548204
19.25,-0.00520500109652134,0.575356653110808,0.624643346889192,0.6,0.246433468891918
19.26,-0.00521714106336856,0.575406810549845,0.624593189450155,0.6,0.245931894501549
19.27,-0.00522926016165849,0.57545698636166,0.62454301363834,0.6,0.245430136383398
19.28,-0.00524135834291474,0.575507180345551,0.624492819654449,0.6,0.244928196544494
19.29,-0.0052534355587446,0.57555739230074,0.62444260769926,0.6,0.244426076992598
19.3,-0.00526549176083924,0.575607622026381,0.624392377973619,0.6,0.243923779736186
19.31,-0.00527752690097385,0.575657869321555,0.624342130678445,0.6,0.243421306784447
19.32,-0.0052895409310079,0.575708133985273,0.624291866014727,0.6,0.242918660147272
19.33,-0.00530153380288528,0.575758415816475,0.624241584183525,0.6,0.242415841835248
19.34,-0.00531350546863451,0.575808714614035,0.624191285385965,0.6,0.241912853859646
19.35,-0.00532545588036896,0.575859030176758,0.624140969823242,0.6,0.241409698232418
19.36,-0.00533738499028697,0.575909362303381,0.624090637696619,0.6,0.240906376966186
19.37,-0.00534929275067216,0.575959710792577,0.624040289207423,0.6,0.240402892074232
19.38,-0.00536117911389346,0.57601007544295,0.62398992455705,0.6,0.239899245570498
19.39,-0.00537304403240546,0.576060456053043,0.623939543946957,0.6,0.239395439469569
19.4,-0.0053848874587485,0.576110852421333,0.623889147578667,0.6,0.238891475786667
19.41,-0.00539670934554887,0.576161264346235,0.623838735653765,0.6,0.238387356537648
19.42,-0.00540850964551907,0.576211691626101,0.623788308373899,0.6,0.237883083738987
19.43,-0.00542028831145789,0.576262134059223,0.623737865940777,0.6,0.237378659407774
19.44,-0.00543204529625069,0.576312591443829,0.623687408556171,0.6,0.236874085561708
19.45,-0.00544378055286955,0.576363063578092,0.623636936421908,0.6,0.236369364219081
19.46,-0.00545549403437346,0.576413550260122,0.623586449739878,0.6,0.23586449739878
19.47,-0.0054671856939085,0.576464051287973,0.623535948712027,0.6,0.23535948712027
19.48,-0.00547885548470806,0.576514566459641,0.623485433540359,0.6,0.234854335403591
19.49,-0.00549050336009299,0.576565095573065,0.623434904426935,0.6,0.234349044269352
19.5,-0.00550212927347179,0.576615638426129,0.623384361573871,0.6,0.233843615738715
19.51,-0.00551373317834084,0.576666194816661,0.623333805183339,0.6,0.233338051833392
19.52,-0.00552531502828452,0.576716764542436,0.623283235457564,0.6,0.232832354575641
19.53,-0.00553687477697547,0.576767347401175,0.623232652598825,0.6,0.232326525988247
19.54,-0.00554841237817468,0.576817943190547,0.623182056809453,0.6,0.231820568094527
19.55,-0.00555992778573178,0.576868551708169,0.623131448291831,0.6,0.23131448291831
19.56,-0.00557142095358514,0.576919172751606,0.623080827248394,0.6,0.230808272483937
19.57,-0.00558289183576213,0.576969806118375,0.623030193881625,0.6,0.230301938816247
19.58,-0.00559434038637921,0.577020451605942,0.622979548394058,0.6,0.229795483940576
19.59,-0.00560576655964221,0.577071109011726,0.622928890988274,0.6,0.229288909882743
19.6,-0.00561717030984645,0.577121778133096,0.622878221866904,0.6,0.228782218669042
19.61,-0.00562855159137693,0.577172458767376,0.622827541232624,0.6,0.228275412326239
19.62,-0.00563991035870855,0.577223150711844,0.622776849288156,0.6,0.227768492881557
19.63,-0.00565124656640626,0.577273853763733,0.622726146236267,0.6,0.227261462362675
19.64,-0.00566256016912524,0.577324567720229,0.622675432279771,0.6,0.226754322797711
19.65,-0.00567385112161109,0.577375292378477,0.622624707621523,0.6,0.226247076215226
19.66,-0.00568511937870002,0.577426027535579,0.62257397246442,0.6,0.225739724644205
19.67,-0.00569636489531902,0.577476772988595,0.622523227011405,0.6,0.225232270114052
19.68,-0.00570758762648602,0.577527528534541,0.622472471465459,0.6,0.224724714654587
19.69,-0.00571878752731014,0.577578293970397,0.622421706029603,0.6,0.224217060296028
19.7,-0.00572996455299176,0.5776290690931,0.6223709309069,0.6,0.223709309068996
19.71,-0.00574111865882282,0.577679853699551,0.622320146300449,0.6,0.22320146300449
19.72,-0.0057522498001869,0.57773064758661,0.62226935241339,0.6,0.222693524133897
19.73,-0.00576335793255944,0.577781450551103,0.622218549448897,0.6,0.222185494488971
19.74,-0.00577444301150795,0.577832262389817,0.622167737610183,0.6,0.22167737610183
19.75,-0.0057855049926921,0.577883082899505,0.622116917100495,0.6,0.221169171004948
19.76,-0.00579654383186399,0.577933911876886,0.622066088123114,0.6,0.220660881231142
19.77,-0.00580755948486829,0.577984749118643,0.622015250881357,0.6,0.220152508813573
19.78,-0.00581855190764239,0.578035594421427,0.621964405578573,0.6,0.219644055785727
19.79,-0.00582952105621662,0.578086447581858,0.621913552418142,0.6,0.21913552418142
19.8,-0.0058404668867144,0.578137308396523,0.621862691603477,0.6,0.218626916034773
19.81,-0.00585138935535241,0.578188176661978,0.621811823338022,0.6,0.218118233380222
19.82,-0.00586228841844081,0.578239052174751,0.621760947825249,0.6,0.217609478252493
19.83,-0.00587316403238335,0.578289934731339,0.621710065268661,0.6,0.217100652686609
19.84,-0.00588401615367759,0.578340824128213,0.621659175871787,0.6,0.216591758717871
19.85,-0.00589484473891507,0.578391720161815,0.621608279838185,0.6,0.216082798381851
19.86,-0.00590564974478144,0.57844262262856,0.62155737737144,0.6,0.215573773714396
19.87,-0.00591643112805672,0.57849353132484,0.62150646867516,0.6,0.215064686751597
19.88,-0.00592718884561536,0.578544446047019,0.621455553952981,0.6,0.214555539529806
19.89,-0.00593792285442653,0.578595366591439,0.621404633408561,0.6,0.214046334085609
19.9,-0.0059486331115542,0.578646292754417,0.621353707245583,0.6,0.213537072455828
19.91,-0.00595931957415735,0.578697224332249,0.621302775667751,0.6,0.213027756677509
19.92,-0.00596998219949015,0.578748161121209,0.621251838878791,0.6,0.212518388787913
19.93,-0.00598062094490212,0.578799102917549,0.621200897082451,0.6,0.212008970824513
19.94,-0.00599123576783828,0.578850049517502,0.621149950482498,0.6,0.211499504824978
19.95,-0.00600182662583935,0.578901000717283,0.621098999282717,0.6,0.210989992827173
19.96,-0.00601239347654193,0.578951956313085,0.621048043686914,0.6,0.210480436869145
19.97,-0.00602293627767861,0.579002916101088,0.620997083898912,0.6,0.209970838989116
19.98,-0.00603345498707822,0.579053879877452,0.620946120122548,0.6,0.209461201225477
19.99,-0.00604394956266592,0.579104847438322,0.620895152561678,0.6,0.208951525616781
20,-0.00816031666334055,0.604437108473857,0.595562891526143,0.6,-0.0443710847385714
20.01,-0.00822314476206598,0.584068490375626,0.615931509624374,0.6,0.159315096243736
20.02,-0.00828576728260063,0.584233108471201,0.615766891528799,0.6,0.157668915287992
20.03,-0.00834818265938479,0.584397608700561,0.615602391299439,0.6,0.156023912994389
20.04,-0.00841038933203724,0.584561986951209,0.615438013048791,0.6,0.154380130487908
20.05,-0.00847238574539445,0.584726239113698,0.615273760886302,0.6,0.152737608863018
20.06,-0.00853417034954928,0.584890361081732,0.615109638918268,0.6,0.151096389182682
20.07,-0.00859574159988987,0.58505434875227,0.61494565124773,0.6,0.1494565124773
20.08,-0.00865709795713817,0.585218198025629,0.614781801974371,0.6,0.147818019743706
20.09,-0.0087182378873884,0.585381904805586,0.614618095194414,0.6,0.146180951944138
20.1,-0.00877915986214554,0.58554546499948,0.61445453500052,0.6,0.144545350005197
20.11,-0.00883986235836336,0.585708874518314,0.614291125481686,0.6,0.142911254816855
20.12,-0.00890034385848265,0.58587212927686,0.61412787072314,0.6,0.141278707231398
20.13,-0.00896060285046902,0.586035225193756,0.613964774806244,0.6,0.13964774806244
20.14,-0.00902063782785084,0.586198158191613,0.613801841808386,0.6,0.138018418083865
20.15,-0.00908044728975679,0.586360924197115,0.613639075802885,0.6,0.136390758028846
20.16,-0.00914002974095341,0.58652351914112,0.61347648085888,0.6,0.134764808588799
20.17,-0.00919938369188258,0.586685938958763,0.613314061041237,0.6,0.133140610412367
20.18,-0.00925850765869856,0.586848179589557,0.613151820410443,0.6,0.13151820410443
20.19,-0.00931740016330531,0.587010236977495,0.612989763022505,0.6,0.129897630225053
20.2,-0.00937605973339323,0.587172107071149,0.612827892928851,0.6,0.128278929288508
20.21,-0.00943448490247618,0.587333785823778,0.612666214176222,0.6,0.126662141762223
20.22,-0.00949267420992792,0.587495269193419,0.612504730806581,0.6,0.125047308065812
20.23,-0.00955062620101885,0.587656553142998,0.612343446857002,0.6,0.123434468570024
20.24,-0.00960833942695218,0.587817633640423,0.612182366359577,0.6,0.121823663595769
20.25,-0.00966581244490024,0.587978506658691,0.612021493341309,0.6,0.12021493341309
20.26,-0.00972304381804064,0.588139168175985,0.611860831824015,0.6,0.118608318240147
20.27,-0.00978003211559197,0.588299614175775,0.611700385824225,0.6,0.117003858242247
20.28,-0.0098367759128498,0.58845984064692,0.61154015935308,0.6,0.115401593530797
20.29,-0.00989327379122213,0.588619843583766,0.611380156416234,0.6,0.11380156416234
20.3,-0.00994952433826497,0.588779618986248,0.611220381013752,0.6,0.112203810137519
20.31,-0.0100055261477175,0.588939162859989,0.611060837140011,0.6,0.110608371400109
20.32,-0.0100612778195376,0.589098471216401,0.610901528783599,0.6,0.109015287835987
20.33,-0.0101167779599361,0.589257540072783,0.610742459927217,0.6,0.107424599272166
20.34,-0.0101720251814126,0.589416365452422,0.610583634547578,0.6,0.105836345475777
20.35,-0.0102270181027893,0.589574943384693,0.610425056615307,0.6,0.104250566153075
20.36,-0.0102817553492461,0.589733269905153,0.610266730094847,0.6,0.10266730094847
20.37,-0.0103362355523547,0.58989134105565,0.61010865894435,0.6,0.101086589443501
20.38,-0.0103904573501128,0.590049152884412,0.609950847115588,0.6,0.0995084711558814
20.39,-0.0104444193869783,0.590206701446152,0.609793298553848,0.6,0.0979329855384781
20.4,-0.0104981203139032,0.590363982802164,0.609636017197836,0.6,0.0963601719783558
20.41,-0.0105515587883669,0.590520993020423,0.609479006979577,0.6,0.0947900697957715
20.42,-0.0106047334744105,0.590677728175681,0.609322271824319,0.6,0.0932227182431911
20.43,-0.0106576430426696,0.590834184349567,0.609165815650433,0.6,0.0916581565043306
20.44,-0.0107102861704077,0.590990357630686,0.609009642369314,0.6,0.0900964236931445
20.45,-0.0107626615415494,0.591146244114712,0.608853755885288,0.6,0.0885375588528792
20.46,-0.0108147678467131,0.591301839904493,0.608698160095507,0.6,0.0869816009550661
20.47,-0.0108666037832439,0.591457141110142,0.608542858889858,0.6,0.0854285888985795
20.48,-0.010918168055246,0.591612143849137,0.608387856150863,0.6,0.0838785615086335
20.49,-0.0109694593736155,0.591766844246416,0.608233155753584,0.6,0.0823315575358363
20.5,-0.0110204764560719,0.591921238434479,0.608078761565521,0.6,0.0807876156552079
20.51,-0.011071218027191,0.592075322553479,0.607924677446521,0.6,0.0792467744652081
20.52,-0.0111216828184359,0.592229092751321,0.607770907248679,0.6,0.0777090724867935
20.53,-0.0111718695681897,0.592382545183757,0.607617454816243,0.6,0.0761745481624276
20.54,-0.0112217770217861,0.592535676014485,0.607464323985515,0.6,0.0746432398551466
20.55,-0.0112714039315414,0.592688481415243,0.607311518584757,0.6,0.0731151858475676
20.56,-0.0113207490567855,0.592840957565903,0.607159042434097,0.6,0.0715904243409726
20.57,-0.0113698111638928,0.592993100654569,0.607006899345431,0.6,0.0700689934543097
20.58,-0.0114185890263132,0.593144906877672,0.606855093122328,0.6,0.0685509312232779
20.59,-0.0114670814246027,0.593296372440065,0.606703627559935,0.6,0.0670362755993548
20.6,-0.0115152871464537,0.593447493555115,0.606552506444885,0.6,0.0655250644488459
20.61,-0.0115632049867259,0.593598266444804,0.606401733555196,0.6,0.0640173355519591
20.62,-0.0116108337474756,0.593748687339817,0.606251312660183,0.6,0.0625131266018308
20.63,-0.0116581722379864,0.593898752479639,0.606101247520361,0.6,0.0610124752036134
20.64,-0.0117052192747985,0.594048458112649,0.605951541887351,0.6,0.0595154188735059
20.65,-0.0117519736817383,0.594197800496216,0.605802199503784,0.6,0.0580219950378447
20.66,-0.0117984342899481,0.594346775896785,0.605653224103215,0.6,0.0565322410321489
20.67,-0.0118445999379152,0.594495380589982,0.605504619410018,0.6,0.0550461941001834
20.68,-0.0118904694715008,0.594643610860695,0.605356389139305,0.6,0.0535638913930536
20.69,-0.0119360417439689,0.594791463003176,0.605208536996824,0.6,0.0520853699682411
20.7,-0.011981315616015,0.594938933321129,0.605061066678871,0.6,0.0506106667887118
20.71,-0.0120262899557948,0.595086018127804,0.604913981872196,0.6,0.0491398187219627
20.72,-0.012070963638952,0.595232713746087,0.604767286253913,0.6,0.0476728625391254
20.73,-0.012115335548647,0.595379016508598,0.604620983491402,0.6,0.0462098349140194
20.74,-0.0121594045755842,0.595524922757773,0.604475077242227,0.6,0.0447507724222662
20.75,-0.0122031696180404,0.595670428845965,0.604329571154035,0.6,0.0432957115403509
20.76,-0.0122466295818917,0.595815531135528,0.604184468864472,0.6,0.0418446886447166
20.77,-0.0122897833806413,0.595960225998914,0.604039774001086,0.6,0.0403977400108646
20.78,-0.0123326299354464,0.596104509818757,0.603895490181243,0.6,0.0389549018124291
20.79,-0.0123751681751455,0.59624837898797,0.60375162101203,0.6,0.0375162101202975
20.8,-0.0124173970362848,0.596391829909832,0.603608170090168,0.6,0.0360817009016812
20.81,-0.0124593154631449,0.596534858998076,0.603465141001924,0.6,0.0346514100192397
20.82,-0.0125009224077673,0.596677462676983,0.603322537323017,0.6,0.0332253732301668
20.83,-0.0125422168299807,0.596819637381469,0.603180362618531,0.6,0.0318036261853116
20.84,-0.0125831976974265,0.596961379557172,0.603038620442828,0.6,0.0303862044282766
20.85,-0.0126238639855853,0.597102685660547,0.602897314339453,0.6,0.0289731433945262
20.86,-0.0126642146778019,0.597243552158948,0.602756447841052,0.6,0.02756447841052
20.87,-0.0127042487653112,0.59738397553072,0.60261602446928,0.6,0.0261602446928033
20.88,-0.012743965247263,0.597523952265285,0.602476047734715,0.6,0.024760477347151
20.89,-0.0127833631307473,0.597663478863233,0.602336521136767,0.6,0.0233652113676674
20.9,-0.0128224414308193,0.597802551836407,0.602197448163593,0.6,0.0219744816359346
20.91,-0.0128611991705232,0.597941167707988,0.602058832292012,0.6,0.0205883229201242
20.92,-0.0128996353809178,0.598079323012587,0.601920676987413,0.6,0.0192067698741272
20.93,-0.0129377491010997,0.59821701429633,0.60178298570367,0.6,0.0178298570367019
20.94,-0.0129755393782279,0.598354238116941,0.601645761883059,0.6,0.0164576188305932
20.95,-0.0130130052675475,0.598490991043831,0.601509008956169,0.6,0.0150900895616912
20.96,-0.0130501458324131,0.598627269658185,0.601372730341815,0.6,0.0137273034181495
20.97,-0.0130869601443126,0.598763070553044,0.601236929446956,0.6,0.0123692944695564
20.98,-0.0131234472828901,0.598898390333394,0.601101609666606,0.6,0.01101609666606
20.99,-0.0131596063359691,0.599033225616246,0.600966774383754,0.6,0.0096677438375381
21,-0.013195436399575,0.599167573030726,0.600832426969274,0.6,0.00832426969274214
21.01,-0.0132309365779583,0.599301429218155,0.600698570781845,0.6,0.00698570781844987
21.02,-0.0132661059836162,0.599434790832135,0.600565209167865,0.6,0.00565209167864733
21.03,-0.0133009437373154,0.599567654538634,0.600432345461366,0.6,0.00432345461365946
21.04,-0.013335448968114,0.599700017016065,0.600299982983935,0.6,0.00299982983935076
21.05,-0.0133696208133829,0.599831874955373,0.600168125044627,0.6,0.00168125044626821
21.06,-0.0134034584188278,0.599963225060117,0.600036774939883,0.6,0.000367749398829664
21.07,-0.0134369609385104,0.600094064046551,0.599905935953449,0.6,-0.000940640465511011
21.08,-0.0134701275348693,0.600224388643707,0.599775611356293,0.6,-0.00224388643707107
21.09,-0.0135029573787414,0.600354195593477,0.599645804406523,0.6,-0.00354195593476825
21.1,-0.0135354496493824,0.600483481650694,0.599516518349306,0.6,-0.00483481650693895
21.11,-0.013567603534487,0.600612243583213,0.599387756416787,0.6,-0.00612243583212879
21.12,-0.01359941823021,0.600740478171993,0.599259521828007,0.6,-0.00740478171992742
21.13,-0.0136308929411855,0.600868182211175,0.599131817788825,0.6,-0.00868182211175017
21.14,-0.0136620268805474,0.600995352508166,0.599004647491834,0.6,-0.00995352508165848
21.15,-0.0136928192699488,0.601121985883714,0.598878014116286,0.6,-0.0112198588371404
21.16,-0.0137232693395817,0.601248079171992,0.598751920828008,0.6,-0.0124807917199177
21.17,-0.0137533763281959,0.601373629220674,0.598626370779326,0.6,-0.0137362922067374
21.18,-0.0137831394831181,0.601498632891015,0.598501367108985,0.6,-0.0149863289101493
21.19,-0.0138125580602712,0.60162308705793,0.59837691294207,0.6,-0.0162308705793046
21.2,-0.0138416313241921,0.601746988610072,0.598253011389928,0.6,-0.0174698861007205
21.21,-0.0138703585480509,0.601870334449908,0.598129665550092,0.6,-0.0187033444990814
21.22,-0.0138987390136683,0.601993121493798,0.598006878506201,0.6,-0.0199312149379849
21.23,-0.0139267720115344,0.602115346672074,0.597884653327926,0.6,-0.0211534667207369
21.24,-0.0139544568408254,0.602237006929111,0.597762993070889,0.6,-0.0223700692911077
21.25,-0.0139817928094223,0.602358099223409,0.597641900776591,0.6,-0.0235809922340913
21.26,-0.0140087792339271,0.602478620527668,0.597521379472332,0.6,-0.0247862052766845
21.27,-0.0140354154396808,0.602598567828862,0.597401432171138,0.6,-0.025985678288617
21.28,-0.0140617007607794,0.602717938128313,0.597282061871687,0.6,-0.0271793812831311
